claim_id,paper_key,kind,label,line_start,next_line_start,n_deps,deps,n_unresolved_refs,unresolved_refs,region_chars,used_by_count,deps_str,unresolved_refs_str
GLC3:remark:auto0001@L941,GLC3,remark,,941,2531.0,11,"['GLC3:lemma:l:line bundle is enough', 'GLC3:proposition:p:!* back and forth', 'GLC3:theorem:t:AG', 'GLC3:theorem:t:CT co of Poinc', 'GLC3:theorem:t:FG1', 'GLC3:theorem:t:local Jacquet', 'GLC3:theorem:t:local Jacquet dual enh', 'GLC3:theorem:t:local Jacquet enh', 'GLC3:theorem:t:main', 'GLC3:theorem:t:semiinf CS', 'GLC3:theorem:t:semiinf geom Satake']",65,"['e:!* back Intro', 'e:!* back and forth Intro', 'e:!* forth Intro', 'e:Eis classical naive', 'e:Eis classical sph', 'e:FLE M crit', 'e:IGP as Omega', 'e:IGP to M', 'e:IGP to M adj', 'e:IGP to M adj co', 'e:Jacquet diagram Gr', 'e:L L and Eis Intro', 'e:L and CT Intro', 'e:L and Eis Intro', 'e:Langlands critical compat Intro', 'e:M to IGP *', 'e:M to IGP co', 'e:Verdier Sph', 'e:adj semiinf Sph', 'e:aug Sph', 'e:coeff comp L Intro', 'e:dual Jacquet diagram Intro', 'e:dual Jacquet enh diagram Intro', 'e:dual as co', 'e:loc spe Intro', 'e:local Jacquet Intro', 'e:oblv of nabla', 'e:ren coloc', 'e:semiinf cat Intro', 'e:unit AG Intro', 'e:unit AG par Intro', 'e:unren', 's:Eis', 's:Eis and Loc', 's:Eis and Op', 's:Eis and Whit', 's:Eis equiv', 's:Eis glob', 's:FLE and Jacquet', 's:KM', 's:L and CT', 's:L and Eis', 's:Op', 's:Sith', 's:ff in plus', 's:left adj', 's:proof local Jacquet dual enh', 's:proof of Wak', 's:semiinf', 's:semiinf Sat', 's:semiinf spec', 's:spec CT', 's:spectral semiinf', 'ss:comp spec CT', 'ss:local Intro', 'ss:renorm', 'sss:BRST summary', 'sss:compactified compat Intro', 'sss:corrected Sph action', 'sss:naive Jacquet', 'sss:pivot modules', 'sss:pivotal', 'sss:spectral Jacquet Theta', 'sss:triv ratio gerbe', 't:enh geom Satake']",61426,0,GLC3:lemma:l:line bundle is enough;GLC3:proposition:p:!* back and forth;GLC3:theorem:t:AG;GLC3:theorem:t:CT co of Poinc;GLC3:theorem:t:FG1;GLC3:theorem:t:local Jacquet;GLC3:theorem:t:local Jacquet dual enh;GLC3:theorem:t:local Jacquet enh;GLC3:theorem:t:main;GLC3:theorem:t:semiinf CS;GLC3:theorem:t:semiinf geom Satake,e:!* back Intro;e:!* back and forth Intro;e:!* forth Intro;e:Eis classical naive;e:Eis classical sph;e:FLE M crit;e:IGP as Omega;e:IGP to M;e:IGP to M adj;e:IGP to M adj co;e:Jacquet diagram Gr;e:L L and Eis Intro;e:L and CT Intro;e:L and Eis Intro;e:Langlands critical compat Intro;e:M to IGP *;e:M to IGP co;e:Verdier Sph;e:adj semiinf Sph;e:aug Sph;e:coeff comp L Intro;e:dual Jacquet diagram Intro;e:dual Jacquet enh diagram Intro;e:dual as co;e:loc spe Intro;e:local Jacquet Intro;e:oblv of nabla;e:ren coloc;e:semiinf cat Intro;e:unit AG Intro;e:unit AG par Intro;e:unren;s:Eis;s:Eis and Loc;s:Eis and Op;s:Eis and Whit;s:Eis equiv;s:Eis glob;s:FLE and Jacquet;s:KM;s:L and CT;s:L and Eis;s:Op;s:Sith;s:ff in plus;s:left adj;s:proof local Jacquet dual enh;s:proof of Wak;s:semiinf;s:semiinf Sat;s:semiinf spec;s:spec CT;s:spectral semiinf;ss:comp spec CT;ss:local Intro;ss:renorm;sss:BRST summary;sss:compactified compat Intro;sss:corrected Sph action;sss:naive Jacquet;sss:pivot modules;sss:pivotal;sss:spectral Jacquet Theta;sss:triv ratio gerbe;t:enh geom Satake
GLC3:theorem:t:geom intertwiner,GLC3,theorem,t:geom intertwiner,2531,2542.0,0,[],0,[],289,1,,
GLC3:corollary:c:geom intertwiner,GLC3,corollary,c:geom intertwiner,2542,2763.0,1,['GLC3:theorem:t:geom intertwiner'],13,"['e:Omega sigma and tau', 'e:autom Sph', 'e:dual as co', 'e:long intertwiner', 'e:op and sigma', 'e:self-duality IGP', 'e:self-duality IGP twisted', 'sss:IGP co', 'sss:algebra for dual category', 'sss:corrected Sph action', 'sss:twist by M-bundle', 'sss:twist by central bundle', 'sss:which action on dual']",9036,1,GLC3:theorem:t:geom intertwiner,e:Omega sigma and tau;e:autom Sph;e:dual as co;e:long intertwiner;e:op and sigma;e:self-duality IGP;e:self-duality IGP twisted;sss:IGP co;sss:algebra for dual category;sss:corrected Sph action;sss:twist by M-bundle;sss:twist by central bundle;sss:which action on dual
GLC3:remark:r:non-trivial transl,GLC3,remark,r:non-trivial transl,2763,3636.0,1,['GLC3:theorem:t:semiinf geom Satake'],42,"['e:IGP local no twist', 'e:IGP spec via Omega spec', 'e:IGP to M adj spec', 'e:IGP to M adj spec as Omega', 'e:J Gr untwisted', 'e:Jacquet Whit co', 'e:Jacquet Whit functors', 'e:Omega sigma and tau', 'e:Omega sigma and tau twisted center', 'e:P to M adj spec', 'e:Sph G spec to semiing', 'e:Whit semiinf pair', 'e:alpha on Sph', 'e:gen Jacquet functor', 'e:gen Jacquet functor non-ren', 'e:gen Jacquet functor spec', 'e:gen Jacquet functor twisted', 'e:gen Jacquet functor twisted center', 'e:gen Jacquet functor twisted omega', 'e:monadic diag IGP spec', 'e:oblv nabla spec', 'e:self-duality IGP twisted', 'e:self-duality IGP twisted center', 'e:triple product', 's:Sith', 's:semiinf Sat', 's:semiinf spec', 'ss:enh Jacquet', 'ss:semiinf spec', 'sss:Omega tilde', 'sss:convent Sph-action on IGP', 'sss:corrected Jacquet', 'sss:corrected Sph action', 'sss:dual semiinf spec', 'sss:duality over Sph', 'sss:gen Jacquet', 'sss:gen Jacquet Sph', 'sss:prop enh Jacq', 'sss:remove twist by M-bundle', 'sss:semiinf Hecke', 'sss:semiinf spec oblv', 't:enh geom Satake']",36553,2,GLC3:theorem:t:semiinf geom Satake,e:IGP local no twist;e:IGP spec via Omega spec;e:IGP to M adj spec;e:IGP to M adj spec as Omega;e:J Gr untwisted;e:Jacquet Whit co;e:Jacquet Whit functors;e:Omega sigma and tau;e:Omega sigma and tau twisted center;e:P to M adj spec;e:Sph G spec to semiing;e:Whit semiinf pair;e:alpha on Sph;e:gen Jacquet functor;e:gen Jacquet functor non-ren;e:gen Jacquet functor spec;e:gen Jacquet functor twisted;e:gen Jacquet functor twisted center;e:gen Jacquet functor twisted omega;e:monadic diag IGP spec;e:oblv nabla spec;e:self-duality IGP twisted;e:self-duality IGP twisted center;e:triple product;s:Sith;s:semiinf Sat;s:semiinf spec;ss:enh Jacquet;ss:semiinf spec;sss:Omega tilde;sss:convent Sph-action on IGP;sss:corrected Jacquet;sss:corrected Sph action;sss:dual semiinf spec;sss:duality over Sph;sss:gen Jacquet;sss:gen Jacquet Sph;sss:prop enh Jacq;sss:remove twist by M-bundle;sss:semiinf Hecke;sss:semiinf spec oblv;t:enh geom Satake
GLC3:theorem:t:semiinf geom Satake,GLC3,theorem,t:semiinf geom Satake,3636,3672.0,0,[],2,"['e:semiinf geom Satake', 's:semiinf Sat']",1403,16,,e:semiinf geom Satake;s:semiinf Sat
GLC3:remark:auto0006@L3672,GLC3,remark,,3672,3707.0,3,"['GLC3:proposition:p:Omega almost ULA', 'GLC3:remark:r:Ups', 'GLC3:theorem:t:semiinf geom Satake']",1,['e:semiinf geom Satake'],1417,0,GLC3:proposition:p:Omega almost ULA;GLC3:remark:r:Ups;GLC3:theorem:t:semiinf geom Satake,e:semiinf geom Satake
GLC3:corollary:c:!-Jacquet on Whit,GLC3,corollary,c:!-Jacquet on Whit,3707,3718.0,0,[],0,[],358,4,,
GLC3:remark:r:! Jaq,GLC3,remark,r:! Jaq,3718,3732.0,2,"['GLC3:corollary:c:!-Jacquet on Whit', 'GLC3:theorem:t:semiinf geom Satake']",1,['e:!-Jacquet on Whit'],610,1,GLC3:corollary:c:!-Jacquet on Whit;GLC3:theorem:t:semiinf geom Satake,e:!-Jacquet on Whit
GLC3:remark:r:Ups,GLC3,remark,r:Ups,3732,3815.0,1,['GLC3:corollary:c:!-Jacquet on Whit'],3,"['e:J* Whit', 'e:Sat M', 'ss:semiinf Sat IC']",2321,1,GLC3:corollary:c:!-Jacquet on Whit,e:J* Whit;e:Sat M;ss:semiinf Sat IC
GLC3:proposition:p:semiinf Sat IC,GLC3,proposition,p:semiinf Sat IC,3815,3820.0,0,[],0,[],189,4,,
GLC3:corollary:c:semiinf Sat IC,GLC3,corollary,c:semiinf Sat IC,3820,3831.0,0,[],0,[],370,1,,
GLC3:remark:auto0012@L3831,GLC3,remark,,3831,3855.0,3,"['GLC3:corollary:c:semiinf Sat IC', 'GLC3:proposition:p:semiinf Sat IC', 'GLC3:theorem:t:semiinf geom Satake']",2,"['e:IC Jacquet on Whit and Rep', 'e:self-duality IGP twisted']",889,0,GLC3:corollary:c:semiinf Sat IC;GLC3:proposition:p:semiinf Sat IC;GLC3:theorem:t:semiinf geom Satake,e:IC Jacquet on Whit and Rep;e:self-duality IGP twisted
GLC3:remark:r:IGP spec duality,GLC3,remark,r:IGP spec duality,3855,3959.0,1,['GLC3:proposition:p:semiinf spec IC dual'],6,"['e:LS M to LS P', 'e:arcs to loops semiinf', 'e:iota basic', 'e:self-duality I G P spec', 'sss:Delta spec co to Delta spec', 'sss:self-duality twisted geom cen']",3983,1,GLC3:proposition:p:semiinf spec IC dual,e:LS M to LS P;e:arcs to loops semiinf;e:iota basic;e:self-duality I G P spec;sss:Delta spec co to Delta spec;sss:self-duality twisted geom cen
GLC3:proposition:p:semiinf spec IC dual,GLC3,proposition,p:semiinf spec IC dual,3959,4009.0,2,"['GLC3:theorem:t:semiinf CS', 'GLC3:theorem:t:semiinf geom Satake']",5,"['e:ambient spec', 'e:ambient spec at x', 'e:self-duality I G P spec', 's:Sith', 'sss:semiinf spec IC dual']",1990,2,GLC3:theorem:t:semiinf CS;GLC3:theorem:t:semiinf geom Satake,e:ambient spec;e:ambient spec at x;e:self-duality I G P spec;s:Sith;sss:semiinf spec IC dual
GLC3:remark:r:no LS N mer,GLC3,remark,r:no LS N mer,4009,4071.0,1,['GLC3:theorem:t:semiinf geom Satake'],8,"['e:Whit IGP conv spec', 'e:ambient spec', 'e:ambient spec QCo co', 'e:ambient spec at x', 'e:iota into ambient x', 'e:iota into ambient x adj', 'ss:ambient spec semiinf', 'sss:ambient via IGP']",2213,1,GLC3:theorem:t:semiinf geom Satake,e:Whit IGP conv spec;e:ambient spec;e:ambient spec QCo co;e:ambient spec at x;e:iota into ambient x;e:iota into ambient x adj;ss:ambient spec semiinf;sss:ambient via IGP
GLC3:theorem:t:semiinf CS,GLC3,theorem,t:semiinf CS,4071,4092.0,0,[],0,[],971,9,,
GLC3:remark:auto0017@L4092,GLC3,remark,,4092,4509.0,2,"['GLC3:theorem:t:semiinf CS', 'GLC3:theorem:t:semiinf geom Satake']",12,"['e:ContCar', 'e:J KM Sph', 'e:Jacquet KM enh', 'e:Whit IGP conv spec', 'e:ambient', 'e:genuine Omega functor', 'e:semiinf geom Satake', 'ss:usual Wak', 'sss:Miura shift', 'sss:change level', 'sss:duality over Sph', 'sss:lambdach twist']",15790,0,GLC3:theorem:t:semiinf CS;GLC3:theorem:t:semiinf geom Satake,e:ContCar;e:J KM Sph;e:Jacquet KM enh;e:Whit IGP conv spec;e:ambient;e:genuine Omega functor;e:semiinf geom Satake;ss:usual Wak;sss:Miura shift;sss:change level;sss:duality over Sph;sss:lambdach twist
GLC3:remark:auto0018@L4509,GLC3,remark,,4509,4529.0,0,[],0,[],968,0,,
GLC3:remark:auto0019@L4529,GLC3,remark,,4529,4592.0,0,[],4,"['e:Sph Wak', 'e:semiinf Wak', 'sss:level for p', 'sss:usual Wak']",2374,0,,e:Sph Wak;e:semiinf Wak;sss:level for p;sss:usual Wak
"GLC3:proposition:p:wak-explicit, almost",GLC3,proposition,"p:wak-explicit, almost",4592,4633.0,0,[],0,[],1001,2,,
GLC3:remark:e:triang g,GLC3,remark,e:triang g,4633,4651.0,1,"['GLC3:proposition:p:wak-explicit, almost']",0,[],583,0,"GLC3:proposition:p:wak-explicit, almost",
GLC3:remark:r:semiinf restr gen,GLC3,remark,r:semiinf restr gen,4651,4664.0,2,"['GLC3:lemma:l:wak restr to n', 'GLC3:proposition:p:wak-explicit, almost']",0,[],386,1,"GLC3:lemma:l:wak restr to n;GLC3:proposition:p:wak-explicit, almost",
GLC3:corollary:c:wak-explicit,GLC3,corollary,c:wak-explicit,4664,4691.0,1,['GLC3:remark:r:semiinf restr gen'],0,[],565,1,GLC3:remark:r:semiinf restr gen,
GLC3:lemma:l:wak restr to n,GLC3,lemma,l:wak restr to n,4691,4711.0,0,[],0,[],519,1,,
GLC3:corollary:c:wak restr to n,GLC3,corollary,c:wak restr to n,4711,4784.0,1,['GLC3:corollary:c:wak-explicit'],4,"['e:Wak on KLM', 'e:duality shifted KLM', 'e:ker for Wak', 'sss:Wak Sph via CDO']",2770,1,GLC3:corollary:c:wak-explicit,e:Wak on KLM;e:duality shifted KLM;e:ker for Wak;sss:Wak Sph via CDO
GLC3:corollary:c:wak-usual-explicit prel,GLC3,corollary,c:wak-usual-explicit prel,4784,4813.0,0,[],0,[],684,0,,
GLC3:corollary:c:wak-usual-explicit,GLC3,corollary,c:wak-usual-explicit,4813,4840.0,0,[],0,[],657,3,,
GLC3:remark:auto0028@L4840,GLC3,remark,,4840,4850.0,1,['GLC3:corollary:c:wak-usual-explicit'],0,[],262,0,GLC3:corollary:c:wak-usual-explicit,
GLC3:proposition:p:wak-exact,GLC3,proposition,p:wak-exact,4850,4857.0,0,[],0,[],102,2,,
GLC3:remark:r:wak-exact,GLC3,remark,r:wak-exact,4857,4905.0,2,"['GLC3:corollary:c:wak-usual-explicit', 'GLC3:proposition:p:wak-exact']",3,"['e:Jacquet KM enh co', 'ss:wak-exact', 'sss:duality over Sph']",1774,1,GLC3:corollary:c:wak-usual-explicit;GLC3:proposition:p:wak-exact,e:Jacquet KM enh co;ss:wak-exact;sss:duality over Sph
GLC3:lemma:l:KM to Sph gen,GLC3,lemma,l:KM to Sph gen,4905,4990.0,0,[],4,"['e:KM to Sph gen', 'e:Sph gen KM', 'e:Sph gen KM co', 'e:non-ren abs']",3617,6,,e:KM to Sph gen;e:Sph gen KM;e:Sph gen KM co;e:non-ren abs
GLC3:corollary:c:KM to Sph gen,GLC3,corollary,c:KM to Sph gen,4990,4998.0,0,[],1,['e:KM to Sph gen'],184,2,,e:KM to Sph gen
GLC3:corollary:c:Wak Sph via semiinf,GLC3,corollary,c:Wak Sph via semiinf,4998,5379.0,3,"['GLC3:corollary:c:wak restr to n', 'GLC3:remark:r:non-trivial transl', 'GLC3:theorem:t:local Jacquet dual enh']",14,"['e:BRST twisted', 'e:BRST twisted CD', 'e:alpha taut KL', 'e:central twist of KL', 'e:central twist of KM', 'ss:BRST', 'ss:central twist', 'ss:twist by G-bundle', 'ss:twisting by dual torsors', 'sss:BRST summary', 'sss:convent Sph-action on IGP', 'sss:lambdach twist', 'sss:no twist on KL', 'sss:trans for crit']",17282,0,GLC3:corollary:c:wak restr to n;GLC3:remark:r:non-trivial transl;GLC3:theorem:t:local Jacquet dual enh,e:BRST twisted;e:BRST twisted CD;e:alpha taut KL;e:central twist of KL;e:central twist of KM;ss:BRST;ss:central twist;ss:twist by G-bundle;ss:twisting by dual torsors;sss:BRST summary;sss:convent Sph-action on IGP;sss:lambdach twist;sss:no twist on KL;sss:trans for crit
GLC3:lemma:l:DS of Wak,GLC3,lemma,l:DS of Wak,5379,5394.0,0,[],0,[],503,1,,
GLC3:corollary:c:DS of Wak,GLC3,corollary,c:DS of Wak,5394,5417.0,0,[],0,[],975,2,,
GLC3:corollary:c:DS of Wak usual,GLC3,corollary,c:DS of Wak usual,5417,5432.0,1,['GLC3:corollary:c:DS of Wak'],0,[],582,0,GLC3:corollary:c:DS of Wak,
GLC3:corollary:c:DS of Wak crit,GLC3,corollary,c:DS of Wak crit,5432,5521.0,3,"['GLC3:corollary:c:wak-usual-explicit', 'GLC3:proposition:p:wak-exact', 'GLC3:remark:r:wak-exact']",3,"['eq:hom-vacs-to-wak', 'eq:vacs-wak-pairing', 'sss:ignore-cnst']",2733,1,GLC3:corollary:c:wak-usual-explicit;GLC3:proposition:p:wak-exact;GLC3:remark:r:wak-exact,eq:hom-vacs-to-wak;eq:vacs-wak-pairing;sss:ignore-cnst
GLC3:lemma:auto0038@L5521,GLC3,lemma,,5521,6753.0,6,"['GLC3:corollary:c:DS of Wak', 'GLC3:corollary:c:KM to Sph gen', 'GLC3:lemma:l:DS of Wak', 'GLC3:lemma:l:KM to Sph gen', 'GLC3:remark:r:non-trivial transl', 'GLC3:theorem:t:local Jacquet dual enh']",36,"['e:BRST twisted', 'e:BRST twisted CD', 'e:ContCar', 'e:DS of Wak', 'e:J KM Sph', 'e:Jacquet KM enh', 'e:Jacquet KM enh co', 'e:KM to Sph gen', 'e:Sph Wak', 'e:Sph gen KM', 'e:Sph gen KM co', 'e:Wak on KLM', 'e:alpha taut KL', 'e:central twist of KL', 'e:central twist of KM', 'e:duality shifted KLM', 'e:ker for Wak', 'e:non-ren abs', 'e:pre-Miura', 'e:semiinf Wak', 'eq:bdd-jac-2', 'ss:BRST', 'ss:central twist', 'ss:twist by G-bundle', 'ss:twisting by dual torsors', 'ss:usual Wak', 'sss:BRST summary', 'sss:Miura shift', 'sss:Wak Sph via CDO', 'sss:change level', 'sss:convent Sph-action on IGP', 'sss:duality over Sph', 'sss:lambdach twist', 'sss:no twist on KL', 'sss:trans for crit', 'sss:usual Wak']",50838,0,GLC3:corollary:c:DS of Wak;GLC3:corollary:c:KM to Sph gen;GLC3:lemma:l:DS of Wak;GLC3:lemma:l:KM to Sph gen;GLC3:remark:r:non-trivial transl;GLC3:theorem:t:local Jacquet dual enh,e:BRST twisted;e:BRST twisted CD;e:ContCar;e:DS of Wak;e:J KM Sph;e:Jacquet KM enh;e:Jacquet KM enh co;e:KM to Sph gen;e:Sph Wak;e:Sph gen KM;e:Sph gen KM co;e:Wak on KLM;e:alpha taut KL;e:central twist of KL;e:central twist of KM;e:duality shifted KLM;e:ker for Wak;e:non-ren abs;e:pre-Miura;e:semiinf Wak;eq:bdd-jac-2;ss:BRST;ss:central twist;ss:twist by G-bundle;ss:twisting by dual torsors;ss:usual Wak;sss:BRST summary;sss:Miura shift;sss:Wak Sph via CDO;sss:change level;sss:convent Sph-action on IGP;sss:duality over Sph;sss:lambdach twist;sss:no twist on KL;sss:trans for crit;sss:usual Wak
GLC3:lemma:l:Miura,GLC3,lemma,l:Miura,6753,6757.0,0,[],1,['e:MOp to Op M'],89,1,,e:MOp to Op M
GLC3:remark:auto0040@L6757,GLC3,remark,,6757,6765.0,0,[],0,[],173,0,,
GLC3:remark:auto0041@L6765,GLC3,remark,,6765,6945.0,1,['GLC3:lemma:l:Miura'],1,['ss:semiinf op'],7673,0,GLC3:lemma:l:Miura,ss:semiinf op
GLC3:remark:r:j not open,GLC3,remark,r:j not open,6945,7006.0,0,[],2,"['e:MOpG OpG diag', 'e:base change GOP']",2149,1,,e:MOpG OpG diag;e:base change GOP
GLC3:remark:auto0043@L7006,GLC3,remark,,7006,7459.0,0,[],20,"['Op semiinf * to Op', 'e:IndCoh Miu compl', 'e:LS G reg ro mer', 'e:Op M to LS G', 'e:Op mf triv', 'e:Op semminf !', 'e:Op semminf *', 'e:Op to Op semiinf !', 'e:Op to Op semiinf *', 'e:iota Op', 'e:iota wedge !', 'e:iota wedge *', 'e:q Miu adj !', 'e:q Miu adj *', 'ss:ambient spec semiinf', 'sss:Op mf triv', 'sss:ambient spec semiinf', 'sss:ambient via IGP', 'sss:right adj coinv', 'sss:tensor vs cotensor']",19944,0,,Op semiinf * to Op;e:IndCoh Miu compl;e:LS G reg ro mer;e:Op M to LS G;e:Op mf triv;e:Op semminf !;e:Op semminf *;e:Op to Op semiinf !;e:Op to Op semiinf *;e:iota Op;e:iota wedge !;e:iota wedge *;e:q Miu adj !;e:q Miu adj *;ss:ambient spec semiinf;sss:Op mf triv;sss:ambient spec semiinf;sss:ambient via IGP;sss:right adj coinv;sss:tensor vs cotensor
GLC3:proposition:p:MOp form comp,GLC3,proposition,p:MOp form comp,7459,7524.0,0,[],3,"['e:MOp form comp *', 'e:MOp form comp 1', 'e:MOp form comp pre']",2721,2,,e:MOp form comp *;e:MOp form comp 1;e:MOp form comp pre
GLC3:corollary:c:MOp form comp,GLC3,corollary,c:MOp form comp,7524,7566.0,0,[],2,"['e:MOp to Op again', 'sss:semiinf Jaq opers']",1785,1,,e:MOp to Op again;sss:semiinf Jaq opers
GLC3:remark:auto0046@L7566,GLC3,remark,,7566,7676.0,3,"['GLC3:corollary:c:MOp form comp', 'GLC3:proposition:p:MOp form comp', 'GLC3:remark:r:j not open']",3,"['e:J G-mf', 'e:from MOp to Op !', 'e:from Op to MOp *']",4833,0,GLC3:corollary:c:MOp form comp;GLC3:proposition:p:MOp form comp;GLC3:remark:r:j not open,e:J G-mf;e:from MOp to Op !;e:from Op to MOp *
GLC3:lemma:l:BC Miura,GLC3,lemma,l:BC Miura,7676,7750.0,0,[],4,"['e:BC Miura !', 'e:BC Miura *', 'e:BC Miura * pre', 'sss:factor Jacquet']",3860,1,,e:BC Miura !;e:BC Miura *;e:BC Miura * pre;sss:factor Jacquet
GLC3:corollary:c:factor Jacquet,GLC3,corollary,c:factor Jacquet,7750,8054.0,4,"['GLC3:theorem:t:local Jacquet', 'GLC3:theorem:t:local Jacquet dual', 'GLC3:theorem:t:local Jacquet dual enh', 'GLC3:theorem:t:local Jacquet enh']",17,"['Op semiinf * to Op', 'e:Jacquet enh Op', 'e:KL self-dual twisted', 'e:Op self-dual twisted', 'e:Op semiinf ! bis', 'e:Op semiinf * bis', 'e:Op to Op semiinf !', 'e:critical FLE', 'e:twisted FF', 'e:twisted FLE', 'ss:DS of Wak', 'ss:twisting by dual torsors', 'sss:BRST summary', 'sss:lambdach twist', 'sss:spectral Jacquet Theta', 'sss:transl oper', 'sss:twist by ZcG']",12354,0,GLC3:theorem:t:local Jacquet;GLC3:theorem:t:local Jacquet dual;GLC3:theorem:t:local Jacquet dual enh;GLC3:theorem:t:local Jacquet enh,Op semiinf * to Op;e:Jacquet enh Op;e:KL self-dual twisted;e:Op self-dual twisted;e:Op semiinf ! bis;e:Op semiinf * bis;e:Op to Op semiinf !;e:critical FLE;e:twisted FF;e:twisted FLE;ss:DS of Wak;ss:twisting by dual torsors;sss:BRST summary;sss:lambdach twist;sss:spectral Jacquet Theta;sss:transl oper;sss:twist by ZcG
GLC3:theorem:t:local Jacquet,GLC3,theorem,t:local Jacquet,8054,8065.0,0,[],0,[],460,6,,
GLC3:remark:auto0050@L8065,GLC3,remark,,8065,8167.0,2,"['GLC3:corollary:c:!-Jacquet on Whit', 'GLC3:theorem:t:local Jacquet']",7,"['e:Chev dual FLE G', 'e:dual semiinf Sat', 'sss:J Op ult', 'sss:Jacquet KM summary', 'sss:curse', 'sss:duality over Sph', 'sss:tensor vs cotensor']",3856,0,GLC3:corollary:c:!-Jacquet on Whit;GLC3:theorem:t:local Jacquet,e:Chev dual FLE G;e:dual semiinf Sat;sss:J Op ult;sss:Jacquet KM summary;sss:curse;sss:duality over Sph;sss:tensor vs cotensor
GLC3:theorem:t:local Jacquet enh,GLC3,theorem,t:local Jacquet enh,8167,8182.0,0,[],2,"['e:Chev dual FLE M', 'e:tensored up Sat']",587,5,,e:Chev dual FLE M;e:tensored up Sat
GLC3:remark:auto0052@L8182,GLC3,remark,,8182,8230.0,4,"['GLC3:theorem:t:local Jacquet', 'GLC3:theorem:t:local Jacquet dual enh', 'GLC3:theorem:t:local Jacquet enh', 'GLC3:theorem:t:semiinf geom Satake']",5,"['e:Chev dual FLE G', 'e:Chev dual FLE M', 'e:FLE duality twisted', 'e:local Jacquet', 'e:tensored up Sat']",2162,0,GLC3:theorem:t:local Jacquet;GLC3:theorem:t:local Jacquet dual enh;GLC3:theorem:t:local Jacquet enh;GLC3:theorem:t:semiinf geom Satake,e:Chev dual FLE G;e:Chev dual FLE M;e:FLE duality twisted;e:local Jacquet;e:tensored up Sat
GLC3:theorem:t:local Jacquet dual,GLC3,theorem,t:local Jacquet dual,8230,8257.0,1,['GLC3:theorem:t:local Jacquet enh'],2,"['e:tensored up Sat', 'e:tensored up Sat dual']",1165,2,GLC3:theorem:t:local Jacquet enh,e:tensored up Sat;e:tensored up Sat dual
